 0.1248407E+02 0.1209115E+02 0.1170091E+02 0.1131324E+02 0.1092805E+02
 0.1054523E+02 0.1016465E+02 0.9786159E+01 0.9409578E+01 0.9034707E+01
 0.8661306E+01 0.8289093E+01 0.7917729E+01 0.7546806E+01 0.7175832E+01
 0.6804201E+01 0.6431166E+01 0.6055803E+01 0.5676969E+01 0.5293706E+01
 0.4910434E+01 0.4532007E+01 0.4159238E+01 0.4452223E-16 0.4007000E-16
 0.4154374E-16 0.4307168E-16 0.4465582E-16 0.4629824E-16 0.4800107E-16
 0.4976649E-16 0.5159688E-16 0.5349455E-16 0.5546203E-16 0.5750188E-16
 0.5961675E-16 0.6180942E-16 0.6408271E-16 0.6643964E-16 0.6888323E-16
 0.7141668E-16 0.7404335E-16 0.7676661E-16 0.7959001E-16 0.8251728E-16
 0.8555219E-16 0.8869870E-16 0.9196101E-16 0.9534321E-16 0.9884990E-16
 0.1024855E-15 0.1062548E-15 0.1101628E-15 0.1142145E-15 0.1184152E-15
 0.1227705E-15 0.1272859E-15 0.1319674E-15 0.1368210E-15 0.1418532E-15
 0.1470704E-15 0.1524795E-15 0.1580875E-15 0.1639019E-15 0.1699301E-15
 0.1761800E-15 0.1826597E-15 0.1893779E-15 0.1963430E-15 0.2035644E-15
 0.2110513E-15 0.2188136E-15 0.2268613E-15 0.2352051E-15 0.2438558E-15
 0.2528245E-15 0.2621233E-15 0.2717640E-15 0.2817591E-15 0.2921222E-15
 0.3028661E-15 0.3140052E-15 0.3255542E-15 0.3375278E-15 0.3499417E-15
 0.3628124E-15 0.3761564E-15 0.3899911E-15 0.4043347E-15 0.4192056E-15
 0.4346239E-15 0.4506089E-15 0.4671819E-15 0.4843645E-15 0.5021789E-15
 0.5206487E-15 0.5397980E-15 0.5596511E-15 0.5802347E-15 0.6015753E-15
 0.6237005E-15 0.6466397E-15 0.6704228E-15 0.6950804E-15 0.7206452E-15
 0.7471496E-15 0.7746291E-15 0.8031193E-15 0.8326575E-15 0.8632821E-15
 0.8950329E-15 0.9279515E-15 0.9620810E-15 0.9974655E-15 0.1034151E-14
 0.1072186E-14 0.1111621E-14 0.1152505E-14 0.1194893E-14 0.1238841E-14
 0.1284404E-14 0.1331643E-14 0.1380621E-14 0.1431398E-14 0.1484044E-14
 0.1538626E-14 0.1595216E-14 0.1653886E-14 0.1714715E-14 0.1777781E-14
 0.1843166E-14 0.1910956E-14 0.1981239E-14 0.2054108E-14 0.2129656E-14
 0.2207983E-14 0.2289191E-14 0.2373385E-14 0.2460677E-14 0.2551179E-14
 0.2645009E-14 0.2742291E-14 0.2843150E-14 0.2947719E-14 0.3056133E-14
 0.3168536E-14 0.3285071E-14 0.3405895E-14 0.3531159E-14 0.3661032E-14
 0.3795683E-14 0.3935286E-14 0.4080022E-14 0.4230082E-14 0.4385660E-14
 0.4546962E-14 0.4714195E-14 0.4887581E-14 0.5067342E-14 0.5253713E-14
 0.5446942E-14 0.5647275E-14 0.5854978E-14 0.6070320E-14 0.6293582E-14
 0.6525053E-14 0.6765040E-14 0.7013851E-14 0.7271813E-14 0.7539268E-14
 0.7816558E-14 0.8104043E-14 0.8402102E-14 0.8711124E-14 0.9031511E-14
 0.9363683E-14 0.9708076E-14 0.1006513E-13 0.1043532E-13 0.1081912E-13
 0.1121704E-13 0.1162959E-13 0.1205732E-13 0.1250077E-13 0.1296054E-13
 0.1343722E-13 0.1393143E-13 0.1444382E-13 0.1497505E-13 0.1552582E-13
 0.1609685E-13 0.1668888E-13 0.1730268E-13 0.1793907E-13 0.1859885E-13
 0.1928289E-13 0.1999211E-13 0.2072740E-13 0.2148974E-13 0.2228012E-13
 0.2309956E-13 0.2394914E-13 0.2482997E-13 0.2574320E-13 0.2669002E-13
 0.2767164E-13 0.2868937E-13 0.2974456E-13 0.3083855E-13 0.3197276E-13
 0.3314871E-13 0.3436787E-13 0.3563189E-13 0.3694241E-13 0.3830112E-13
 0.3970981E-13 0.4117029E-13 0.4268451E-13 0.4425440E-13 0.4588205E-13
 0.4756956E-13 0.4931913E-13 0.5113306E-13 0.5301369E-13 0.5496349E-13
 0.5698501E-13 0.5908084E-13 0.6125382E-13 0.6350669E-13 0.6584243E-13
 0.6826403E-13 0.7077473E-13 0.7337776E-13 0.7607653E-13 0.7887458E-13
 0.8177551E-13 0.8478315E-13 0.8790139E-13 0.9113435E-13 0.9448620E-13
 0.9796128E-13 0.1015643E-12 0.1052997E-12 0.1091726E-12 0.1131878E-12
 0.1173508E-12 0.1216669E-12 0.1261417E-12 0.1307810E-12 0.1355911E-12
 0.1405780E-12 0.1457484E-12 0.1511089E-12 0.1566666E-12 0.1624286E-12
 0.1684026E-12
 0.1248427E+02 0.1209137E+02 0.1170114E+02 0.1131348E+02 0.1092831E+02
 0.1054550E+02 0.1016493E+02 0.9786450E+01 0.9409882E+01 0.9035023E+01
 0.8661633E+01 0.8289430E+01 0.7918071E+01 0.7547151E+01 0.7176173E+01
 0.6804530E+01 0.6431471E+01 0.6056069E+01 0.5677177E+01 0.5293837E+01
 0.4910472E+01 0.4531964E+01 0.4159205E+01 0.4946914E-16 0.4452223E-16
 0.4615971E-16 0.4785742E-16 0.4961758E-16 0.5144248E-16 0.5333452E-16
 0.5529610E-16 0.5732986E-16 0.5943839E-16 0.6162448E-16 0.6389098E-16
 0.6624084E-16 0.6867713E-16 0.7120301E-16 0.7382182E-16 0.7653693E-16
