  0.9422340E+01  0.1122717E+01  0.9457548E+00  0.9037789E+00  0.7736773E+00
  0.7321141E+00  0.6364410E+00  0.5957495E+00  0.5253965E+00  0.4859459E+00
  0.4345150E+00  0.3966021E+00  0.3594642E+00  0.3233252E+00  0.2970528E+00
  0.2628717E+00  0.2448807E+00  0.2127956E+00  0.2011104E+00  0.1712182E+00
  0.1643132E+00  0.1366729E+00  0.1333617E+00  0.1079980E+00  0.1073539E+00
  0.8555819E-01  0.8442020E-01  0.6737230E-01  0.6504292E-01  0.5229284E-01
  0.4917644E-01  0.3989223E-01  0.3630766E-01  0.2980154E-01  0.2600186E-01
  0.2169785E-01  0.1788620E-01  0.1529535E-01  0.1163768E-01  0.1033951E-01
  0.6974251E-02  0.6603435E-02  0.3885812E-02  0.3710105E-02  0.2009591E-02
  0.1624348E-02  0.8210227E-03  0.4482202E-03  0.1886003E-03  0.1965793E-04
  0.5489656E-21  0.2897924E-04  0.1084869E-03  0.2125357E-03  0.2543899E-03
  0.4153449E-03  0.5286374E-03  0.6998839E-03  0.9729640E-03  0.1019905E-02
  0.1366079E-02  0.1780886E-02  0.2179404E-02  0.2219824E-02  0.2409564E-02
  0.2660451E-02  0.3024474E-02  0.3169608E-02  0.3659417E-02  0.3837904E-02
  0.4148165E-02  0.4723953E-02  0.4778811E-02  0.5165065E-02  0.5165266E-02
  0.5278686E-02  0.5752629E-02  0.5813393E-02  0.6335261E-02  0.6781211E-02
  0.6934605E-02  0.7512931E-02  0.7890224E-02  0.8071037E-02  0.8609608E-02
  0.8969176E-02  0.9152416E-02  0.9736099E-02  0.1018852E-01  0.1029917E-01
  0.1084226E-01  0.1136598E-01  0.1137905E-01  0.1187093E-01  0.1239004E-01
  0.1259601E-01  0.1292288E-01  0.1343637E-01  0.1388033E-01  0.1393119E-01
  0.1440799E-01  0.1486740E-01  0.1513303E-01  0.1531009E-01  0.1574376E-01
  0.1620219E-01  0.1643367E-01  0.1664414E-01  0.1707037E-01  0.1748157E-01
  0.1776446E-01  0.1787847E-01  0.1826180E-01  0.1863222E-01  0.1863222E-01
  0.1900547E-01  0.1906460E-01  0.1938661E-01  0.1978966E-01  0.2022749E-01
  0.2040521E-01  0.2067568E-01  0.2113478E-01  0.2160537E-01  0.2177505E-01
  0.2208801E-01  0.2258329E-01  0.2309180E-01  0.2312048E-01  0.2361414E-01
  0.2416433E-01  0.2448278E-01  0.2476376E-01  0.2538040E-01  0.2589924E-01
  0.2601501E-01  0.2666846E-01  0.2729666E-01  0.2734166E-01  0.2803560E-01
  0.2867692E-01  0.2875327E-01  0.2954792E-01  0.3014114E-01  0.3036868E-01
  0.3121706E-01  0.3159377E-01  0.3209475E-01  0.3300364E-01  0.3303234E-01
  0.3395459E-01  0.3450104E-01  0.3499798E-01  0.3600927E-01  0.3608215E-01
  0.3721012E-01  0.3750526E-01  0.3838500E-01  0.3898953E-01  0.3963158E-01
  0.4053527E-01  0.4098518E-01  0.4208439E-01  0.4239609E-01  0.4362148E-01
  0.4386395E-01  0.4515407E-01  0.4540503E-01  0.4674710E-01  0.4704905E-01
  0.4832576E-01  0.4870162E-01  0.4988904E-01  0.5027373E-01  0.5106423E-01
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21  0.5489656E-21
