-0.3269628E+01-0.3375833E+01-0.3471632E+01-0.3557373E+01-0.3633390E+01
-0.3700015E+01-0.3757572E+01-0.3806370E+01-0.3846718E+01-0.3878912E+01
-0.3903240E+01-0.3919986E+01-0.3929424E+01-0.3931821E+01-0.3927437E+01
-0.3916527E+01-0.3899337E+01-0.3876107E+01-0.3847072E+01-0.3812459E+01
-0.3772487E+01-0.3727376E+01-0.3677331E+01-0.3622560E+01-0.3563258E+01
-0.3499619E+01-0.3431831E+01-0.3360075E+01-0.3284528E+01-0.3205366E+01
-0.3122750E+01-0.3036849E+01-0.2947815E+01-0.2855806E+01-0.2760967E+01
-0.2663447E+01-0.2563383E+01-0.2460914E+01-0.2356170E+01-0.2249281E+01
-0.2140373E+01-0.2029564E+01-0.1916972E+01-0.1802710E+01-0.1686892E+01
-0.1569622E+01-0.1451003E+01-0.1331137E+01-0.1210122E+01-0.1088049E+01
-0.9650135E+00-0.8411000E+00-0.7163955E+00-0.5909843E+00-0.4649440E+00
-0.3383525E+00-0.2112853E+00-0.8381607E-01 0.4398805E-01 0.1720574E+00
 0.3003262E+00 0.4287329E+00 0.5572174E+00 0.6857193E+00 0.8141837E+00
 0.9425535E+00 0.1070779E+01 0.1198808E+01 0.1326590E+01 0.1454082E+01
 0.1581236E+01 0.1708009E+01 0.1834358E+01 0.1960246E+01 0.2085631E+01
 0.2210479E+01 0.2334754E+01 0.2458420E+01 0.2581446E+01 0.2703801E+01
 0.2825454E+01 0.2946376E+01 0.3066542E+01 0.3185925E+01 0.3304499E+01
 0.3422242E+01 0.3539130E+01 0.3655144E+01 0.3770263E+01 0.3884466E+01
 0.3997735E+01 0.4110055E+01 0.4221408E+01 0.4331780E+01 0.4441155E+01
 0.4549520E+01 0.4656862E+01 0.4763171E+01 0.4868434E+01 0.4972641E+01
 0.5075782E+01 0.5177850E+01 0.5278835E+01 0.5378731E+01 0.5477531E+01
 0.5575228E+01 0.5671818E+01 0.5767294E+01 0.5861654E+01 0.5954894E+01
 0.6047009E+01 0.6137998E+01 0.6227859E+01 0.6316588E+01 0.6404187E+01
 0.6490654E+01 0.6575989E+01 0.6660192E+01 0.6743262E+01 0.6825203E+01
 0.6906017E+01 0.6985698E+01 0.7064259E+01 0.7141697E+01 0.7218012E+01
 0.7293213E+01 0.7367300E+01 0.7440279E+01 0.7512152E+01 0.7582922E+01
 0.7652596E+01 0.7721180E+01 0.7788676E+01 0.7855093E+01 0.7920432E+01
 0.7984702E+01
 0.4044501E+03 0.3931305E+03 0.3820547E+03 0.3712191E+03 0.3606192E+03
 0.3502515E+03 0.3401118E+03 0.3301967E+03 0.3205022E+03 0.3110246E+03
 0.3017605E+03 0.2927062E+03 0.2838582E+03 0.2752132E+03 0.2667675E+03
 0.2585180E+03 0.2504612E+03 0.2425939E+03 0.2349130E+03 0.2274154E+03
 0.2200977E+03 0.2129570E+03 0.2059902E+03 0.1991944E+03 0.1925665E+03
 0.1861039E+03 0.1798034E+03 0.1736623E+03 0.1676778E+03 0.1618471E+03
 0.1561676E+03 0.1506366E+03 0.1452513E+03 0.1400092E+03 0.1349077E+03
 0.1299442E+03 0.1251163E+03 0.1204213E+03 0.1158569E+03 0.1114206E+03
 0.1071100E+03 0.1029228E+03 0.9885649E+02 0.9490884E+02 0.9107753E+02
 0.8736024E+02 0.8375480E+02 0.8025886E+02 0.7687029E+02 0.7358688E+02
 0.7040646E+02 0.6732688E+02 0.6434599E+02 0.6146172E+02 0.5867196E+02
 0.5597464E+02 0.5336771E+02 0.5084916E+02 0.4841693E+02 0.4606907E+02
 0.4380359E+02 0.4161853E+02 0.3951193E+02 0.3748190E+02 0.3552651E+02
 0.3364387E+02 0.3183212E+02 0.3008941E+02 0.2841390E+02 0.2680377E+02
 0.2525722E+02 0.2377248E+02 0.2234780E+02 0.2098141E+02 0.1967163E+02
 0.1841674E+02 0.1721507E+02 0.1606497E+02 0.1496481E+02 0.1391299E+02
 0.1290794E+02 0.1194809E+02 0.1103194E+02 0.1015798E+02 0.9324743E+01
 0.8530818E+01 0.7774796E+01 0.7055320E+01 0.6371066E+01 0.5720750E+01
 0.5103133E+01 0.4516990E+01 0.3961210E+01 0.3434678E+01 0.2936331E+01
 0.2465167E+01 0.2020243E+01 0.1600699E+01 0.1462277E+01 0.1462273E+01
 0.1462269E+01 0.1263317E+01 0.8777575E+00 0.5124852E+00 0.1663448E+00
-0.1358718E+00-0.4723451E+00-0.7661758E+00-0.1043686E+01-0.1305360E+01
-0.1551683E+01-0.1783137E+01-0.2000160E+01-0.2203219E+01-0.2392748E+01
-0.2569163E+01-0.2732883E+01-0.2884312E+01-0.3023847E+01-0.3151870E+01
-0.3268762E+01-0.3374882E+01-0.3470589E+01-0.3556233E+01-0.3632148E+01
-0.3698665E+01-0.3756109E+01-0.3804790E+01-0.3845017E+01-0.3877085E+01
-0.3901285E+01-0.3917901E+01-0.3927207E+01-0.3929471E+01-0.3924955E+01
-0.3913912E+01-0.3896590E+01-0.3873229E+01-0.3844065E+01-0.3809325E+01
-0.3769230E+01-0.3723998E+01-0.3673836E+01-0.3618951E+01-0.3559539E+01
-0.3495795E+01-0.3427904E+01-0.3356050E+01-0.3280409E+01-0.3201156E+01
-0.3118454E+01-0.3032470E+01-0.2943357E+01-0.2851273E+01-0.2756362E+01
-0.2658773E+01-0.2558643E+01-0.2456112E+01-0.2351308E+01-0.2244362E+01
-0.2135398E+01-0.2024537E+01-0.1911895E+01-0.1797586E+01-0.1681722E+01
-0.1564409E+01-0.1445748E+01-0.1325841E+01-0.1204789E+01-0.1082679E+01
-0.9596078E+00-0.8356605E+00-0.7109234E+00-0.5854810E+00-0.4594107E+00
-0.3327903E+00-0.2056954E+00-0.7819939E-01 0.4963048E-01 0.1777246E+00
 0.3060174E+00 0.4344472E+00 0.5629540E+00 0.6914774E+00 0.8199626E+00
 0.9483525E+00 0.1076597E+01 0.1204645E+01 0.1332445E+01 0.1459955E+01
 0.1587126E+01 0.1713915E+01 0.1840281E+01 0.1966184E+01 0.2091585E+01
 0.2216448E+01 0.2340737E+01 0.2464416E+01 0.2587457E+01 0.2709825E+01
 0.2831490E+01 0.2952425E+01 0.3072603E+01 0.3191998E+01 0.3310584E+01
 0.3428339E+01 0.3545238E+01 0.3661263E+01 0.3776392E+01 0.3890606E+01
 0.4003885E+01 0.4116215E+01 0.4227578E+01 0.4337959E+01 0.4447343E+01
 0.4555717E+01 0.4663068E+01 0.4769385E+01 0.4874657E+01 0.4978872E+01
 0.5082022E+01 0.5184097E+01 0.5285090E+01 0.5384994E+01 0.5483802E+01
 0.5581506E+01 0.5678103E+01 0.5773587E+01 0.5867953E+01 0.5961199E+01
 0.6053321E+01 0.6144317E+01 0.6234184E+01 0.6322920E+01 0.6410525E+01
 0.6496998E+01 0.6582338E+01 0.6666547E+01 0.6749623E+01 0.6831570E+01
 0.6912389E+01 0.6992075E+01 0.7070641E+01 0.7148085E+01 0.7224405E+01
 0.7299611E+01 0.7373703E+01 0.7446687E+01 0.7518564E+01 0.7589338E+01
 0.7659017E+01 0.7727605E+01 0.7795106E+01 0.7861527E+01 0.7926870E+01
 0.7991144E+01
 0.4044501E+03 0.3931305E+03 0.3820547E+03 0.3712191E+03 0.3606192E+03
 0.3502515E+03 0.3401119E+03 0.3301967E+03 0.3205022E+03 0.3110246E+03
 0.3017605E+03 0.2927062E+03 0.2838582E+03 0.2752132E+03 0.2667675E+03
 0.2585180E+03 0.2504612E+03 0.2425939E+03 0.2349130E+03 0.2274154E+03
 0.2200977E+03 0.2129570E+03 0.2059902E+03 0.1991944E+03 0.1925665E+03
 0.1861039E+03 0.1798034E+03 0.1736623E+03 0.1676778E+03 0.1618472E+03
 0.1561676E+03 0.1506366E+03 0.1452513E+03 0.1400092E+03 0.1349077E+03
 0.1299442E+03 0.1251163E+03 0.1204213E+03 0.1158569E+03 0.1114206E+03
 0.1071100E+03 0.1029228E+03 0.9885650E+02 0.9490885E+02 0.9107755E+02
 0.8736025E+02 0.8375481E+02 0.8025887E+02 0.7687030E+02 0.7358690E+02
 0.7040647E+02 0.6732690E+02 0.6434601E+02 0.6146174E+02 0.5867198E+02
 0.5597466E+02 0.5336773E+02 0.5084918E+02 0.4841695E+02 0.4606910E+02
 0.4380362E+02 0.4161855E+02 0.3951196E+02 0.3748193E+02 0.3552654E+02
 0.3364391E+02 0.3183216E+02 0.3008944E+02 0.2841394E+02 0.2680381E+02
 0.2525726E+02 0.2377253E+02 0.2234785E+02 0.2098147E+02 0.1967168E+02
 0.1841680E+02 0.1721513E+02 0.1606504E+02 0.1496489E+02 0.1391308E+02
 0.1290803E+02 0.1194819E+02 0.1103204E+02 0.1015808E+02 0.9324861E+01
 0.8530945E+01 0.7774932E+01 0.7055468E+01 0.6371226E+01 0.5720924E+01
 0.5103323E+01 0.4517197E+01 0.3961436E+01 0.3434924E+01 0.2936601E+01
 0.2465463E+01 0.2020567E+01 0.1601055E+01 0.1462267E+01 0.1462255E+01
 0.1462243E+01 0.1263644E+01 0.8781186E+00 0.5128833E+00 0.1667840E+00
-0.1353908E+00-0.4718094E+00-0.7655838E+00-0.1043032E+01-0.1304637E+01
-0.1550884E+01-0.1782255E+01-0.1999187E+01-0.2202147E+01-0.2391568E+01
-0.2567865E+01-0.2731460E+01-0.2882753E+01-0.3022144E+01-0.3150014E+01
-0.3266745E+01-0.3372695E+01-0.3468227E+01-0.3553688E+01-0.3629416E+01
-0.3695741E+01-0.3752991E+01-0.3801476E+01-0.3841506E+01-0.3873379E+01
-0.3897386E+01-0.3913812E+01-0.3922933E+01-0.3925018E+01-0.3920328E+01
-0.3909118E+01-0.3891637E+01-0.3868125E+01-0.3838819E+01-0.3803944E+01
-0.3763722E+01-0.3718372E+01-0.3668100E+01-0.3613113E+01-0.3553606E+01
-0.3489774E+01-0.3421803E+01-0.3349873E+01-0.3274164E+01-0.3194849E+01
-0.3112089E+01-0.3026053E+01-0.2936893E+01-0.2844766E+01-0.2749816E+01
-0.2652193E+01-0.2552032E+01-0.2449472E+01-0.2344644E+01-0.2237676E+01
-0.2128693E+01-0.2017814E+01-0.1905157E+01-0.1790835E+01-0.1674959E+01
-0.1557636E+01-0.1438967E+01-0.1319053E+01-0.1197994E+01-0.1075879E+01
-0.9528036E+00-0.8288529E+00-0.7041131E+00-0.5786686E+00-0.4525968E+00
-0.3259754E+00-0.1988800E+00-0.7138381E-01 0.5644587E-01 0.1845395E+00
 0.3128316E+00 0.4412604E+00 0.5697659E+00 0.6982879E+00 0.8267716E+00
 0.9551599E+00 0.1083403E+01 0.1211449E+01 0.1339247E+01 0.1466755E+01
 0.1593924E+01 0.1720711E+01 0.1847074E+01 0.1972976E+01 0.2098375E+01
 0.2223235E+01 0.2347522E+01 0.2471200E+01 0.2594238E+01 0.2716604E+01
 0.2838268E+01 0.2959200E+01 0.3079376E+01 0.3198770E+01 0.3317353E+01
 0.3435106E+01 0.3552004E+01 0.3668026E+01 0.3783154E+01 0.3897366E+01
 0.4010643E+01 0.4122972E+01 0.4234333E+01 0.4344712E+01 0.4454095E+01
 0.4562467E+01 0.4669817E+01 0.4776133E+01 0.4881403E+01 0.4985617E+01
 0.5088765E+01 0.5190839E+01 0.5291831E+01 0.5391733E+01 0.5490540E+01
 0.5588243E+01 0.5684839E+01 0.5780322E+01 0.5874687E+01 0.5967932E+01
 0.6060052E+01 0.6151047E+01 0.6240913E+01 0.6329648E+01 0.6417253E+01
 0.6503725E+01 0.6589064E+01 0.6673271E+01 0.6756347E+01 0.6838293E+01
 0.6919111E+01 0.6998797E+01 0.7077362E+01 0.7154804E+01 0.7231124E+01
 0.7306329E+01 0.7380420E+01 0.7453403E+01 0.7525280E+01 0.7596053E+01
 0.7665732E+01 0.7734319E+01 0.7801819E+01 0.7868240E+01 0.7933581E+01
 0.7997855E+01
 0.4044501E+03 0.3931305E+03 0.3820547E+03 0.3712191E+03 0.3606192E+03
 0.3502515E+03 0.3401119E+03 0.3301967E+03 0.3205022E+03 0.3110246E+03
 0.3017605E+03 0.2927062E+03 0.2838582E+03 0.2752132E+03 0.2667675E+03
 0.2585180E+03 0.2504612E+03 0.2425939E+03 0.2349130E+03 0.2274154E+03
 0.2200977E+03 0.2129570E+03 0.2059902E+03 0.1991944E+03 0.1925666E+03
 0.1861039E+03 0.1798035E+03 0.1736623E+03 0.1676778E+03 0.1618472E+03
 0.1561676E+03 0.1506366E+03 0.1452513E+03 0.1400092E+03 0.1349077E+03
 0.1299443E+03 0.1251163E+03 0.1204213E+03 0.1158569E+03 0.1114206E+03
 0.1071100E+03 0.1029228E+03 0.9885652E+02 0.9490887E+02 0.9107758E+02
 0.8736028E+02 0.8375484E+02 0.8025890E+02 0.7687033E+02 0.7358693E+02
 0.7040651E+02 0.6732693E+02 0.6434605E+02 0.6146178E+02 0.5867202E+02
 0.5597470E+02 0.5336777E+02 0.5084922E+02 0.4841701E+02 0.4606915E+02
 0.4380368E+02 0.4161861E+02 0.3951202E+02 0.3748200E+02 0.3552661E+02
 0.3364398E+02 0.3183224E+02 0.3008953E+02 0.2841403E+02 0.2680391E+02
 0.2525736E+02 0.2377263E+02 0.2234796E+02 0.2098158E+02 0.1967181E+02
 0.1841693E+02 0.1721527E+02 0.1606519E+02 0.1496505E+02 0.1391325E+02
 0.1290821E+02 0.1194838E+02 0.1103225E+02 0.1015831E+02 0.9325106E+01
 0.8531209E+01 0.7775218E+01 0.7055777E+01 0.6371561E+01 0.5721287E+01
 0.5103716E+01 0.4517625E+01 0.3961902E+01 0.3435431E+01 0.2937154E+01
 0.2466067E+01 0.2021227E+01 0.1601776E+01 0.1462246E+01 0.1462218E+01
 0.1462190E+01 0.1264312E+01 0.8788509E+00 0.5136865E+00 0.1676654E+00
-0.1344306E+00-0.4707476E+00-0.7644187E+00-0.1041754E+01-0.1303236E+01
-0.1549349E+01-0.1780575E+01-0.1997351E+01-0.2200144E+01-0.2389387E+01
-0.2565495E+01-0.2728889E+01-0.2879972E+01-0.3019144E+01-0.3146786E+01
-0.3263284E+01-0.3368995E+01-0.3464284E+01-0.3549501E+01-0.3624984E+01
-0.3691067E+01-0.3748078E+01-0.3796330E+01-0.3836134E+01-0.3867790E+01
-0.3891588E+01-0.3907817E+01-0.3916751E+01-0.3918660E+01-0.3913808E+01
-0.3902447E+01-0.3884827E+01-0.3861187E+01-0.3831765E+01-0.3796785E+01
-0.3756469E+01-0.3711035E+01-0.3660689E+01-0.3605637E+01-0.3546074E+01
-0.3482194E+01-0.3414183E+01-0.3342220E+01-0.3266484E+01-0.3187147E+01
-0.3104372E+01-0.3018325E+01-0.2929157E+01-0.2837027E+01-0.2742076E+01
-0.2644455E+01-0.2544299E+01-0.2441747E+01-0.2336928E+01-0.2229970E+01
-0.2120999E+01-0.2010134E+01-0.1897491E+01-0.1783184E+01-0.1667324E+01
-0.1550017E+01-0.1431364E+01-0.1311467E+01-0.1190425E+01-0.1068328E+01
-0.9452698E+00-0.8213364E+00-0.6966140E+00-0.5711867E+00-0.4451320E+00
-0.3185275E+00-0.1914487E+00-0.6396905E-01 0.6384440E-01 0.1919221E+00
 0.3201984E+00 0.4486118E+00 0.5771023E+00 0.7056094E+00 0.8340787E+00
 0.9624528E+00 0.1090682E+01 0.1218714E+01 0.1346499E+01 0.1473994E+01
 0.1601150E+01 0.1727925E+01 0.1854277E+01 0.1980166E+01 0.2105553E+01
 0.2230403E+01 0.2354679E+01 0.2478346E+01 0.2601374E+01 0.2723730E+01
 0.2845383E+01 0.2966307E+01 0.3086473E+01 0.3205858E+01 0.3324432E+01
 0.3442177E+01 0.3559066E+01 0.3675080E+01 0.3790200E+01 0.3904404E+01
 0.4017674E+01 0.4129995E+01 0.4241349E+01 0.4351721E+01 0.4461097E+01
 0.4569462E+01 0.4676806E+01 0.4783115E+01 0.4888379E+01 0.4992587E+01
 0.5095729E+01 0.5197798E+01 0.5298784E+01 0.5398681E+01 0.5497482E+01
 0.5595180E+01 0.5691771E+01 0.5787248E+01 0.5881608E+01 0.5974849E+01
 0.6066965E+01 0.6157955E+01 0.6247817E+01 0.6336547E+01 0.6424147E+01
 0.6510615E+01 0.6595951E+01 0.6680154E+01 0.6763226E+01 0.6845168E+01
