  0.1312432E+02  0.1309913E+02  0.1242617E+02  0.1239892E+02  0.1141590E+02
  0.1138453E+02  0.1051767E+02  0.1048110E+02  0.9731988E+01  0.9689091E+01
  0.9052302E+01  0.9002042E+01  0.8467495E+01  0.8408978E+01  0.7964635E+01
  0.7897176E+01  0.7530988E+01  0.7454134E+01  0.7155089E+01  0.7068627E+01
  0.6827128E+01  0.6731073E+01  0.6538948E+01  0.6433522E+01  0.6283862E+01
  0.6169462E+01  0.6056423E+01  0.5933596E+01  0.5852192E+01  0.5721597E+01
  0.5667543E+01  0.5529921E+01  0.5499501E+01  0.5355561E+01  0.5351143E+01
  0.5345603E+01  0.5203800E+01  0.5202173E+01  0.5196530E+01  0.5072368E+01
  0.5050511E+01  0.4949846E+01  0.4915537E+01  0.4834981E+01  0.4790097E+01
  0.4726684E+01  0.4672863E+01  0.4624014E+01  0.4622818E+01  0.4606141E+01
  0.4588350E+01  0.4571979E+01  0.4571974E+01  0.4570640E+01  0.4562086E+01
  0.4553006E+01  0.4535462E+01  0.4518014E+01  0.4500637E+01  0.4483329E+01
  0.4466088E+01  0.4455704E+01  0.4454453E+01  0.4448931E+01  0.4437033E+01
  0.4431849E+01  0.4418461E+01  0.4414827E+01  0.4401382E+01  0.4401377E+01
  0.4399985E+01  0.4397864E+01  0.4381602E+01  0.4380958E+01  0.4364128E+01
  0.4363333E+01  0.4347357E+01  0.4345159E+01  0.4330637E+01  0.4327073E+01
  0.4313967E+01  0.4309072E+01  0.4297345E+01  0.4291159E+01  0.4280787E+01
  0.4273345E+01  0.4264277E+01  0.4255610E+01  0.4247808E+01  0.4237952E+01
  0.4231382E+01  0.4220369E+01  0.4214994E+01  0.4202870E+01  0.4198659E+01
  0.4185450E+01  0.4182363E+01  0.4168099E+01  0.4166100E+01  0.4150816E+01
  0.4149870E+01  0.4133672E+01  0.4133599E+01  0.4117517E+01  0.4116457E+01
  0.4101412E+01  0.4099379E+01  0.4085381E+01  0.4082363E+01  0.4069473E+01
  0.4065405E+01  0.4053744E+01  0.4048504E+01  0.4038274E+01  0.4031667E+01
  0.4023140E+01  0.4014884E+01  0.4008429E+01  0.3998154E+01  0.3994224E+01
  0.3981474E+01  0.3980597E+01  0.3967597E+01  0.3964844E+01  0.3955232E+01
  0.3955232E+01  0.3948262E+01  0.3931645E+01  0.3914835E+01  0.3908917E+01
  0.3897686E+01  0.3880065E+01  0.3866455E+01  0.3861839E+01  0.3842885E+01
  0.3826829E+01  0.3823084E+01  0.3802338E+01  0.3789519E+01  0.3780592E+01
  0.3757927E+01  0.3754249E+01  0.3734623E+01  0.3720878E+01  0.3711242E+01
  0.3707445E+01  0.3703620E+01  0.3699765E+01  0.3695882E+01  0.3691969E+01
  0.3689280E+01  0.3688026E+01  0.3684054E+01  0.3680051E+01  0.3676017E+01
  0.3671951E+01  0.3667855E+01  0.3663726E+01  0.3659565E+01  0.3659410E+01
  0.3655372E+01  0.3651146E+01  0.3646885E+01  0.3642591E+01  0.3638260E+01
  0.3633891E+01  0.3631190E+01  0.3629488E+01  0.3625048E+01  0.3620572E+01
  0.3616059E+01  0.3611510E+01  0.3606924E+01  0.3604539E+01  0.3602299E+01
  0.3597635E+01  0.3592934E+01  0.3588191E+01  0.3583410E+01  0.3579418E+01
  0.3578588E+01  0.3573725E+01  0.3568821E+01  0.3563874E+01  0.3558885E+01
  0.3555751E+01  0.3553844E+01  0.3548759E+01  0.3543629E+01  0.3543240E+01
  0.3543238E+01  0.3538454E+01  0.3533440E+01  0.3533233E+01  0.3528320E+01
  0.3527966E+01  0.3512461E+01  0.3497680E+01  0.3492774E+01  0.3474359E+01
  0.3465788E+01  0.3457195E+01  0.3441357E+01  0.3432129E+01  0.3426920E+01
  0.3414015E+01  0.3402870E+01  0.3396608E+01  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1312432E+02  0.1309914E+02  0.1242618E+02  0.1239893E+02  0.1141591E+02
  0.1138454E+02  0.1051768E+02  0.1048111E+02  0.9732003E+01  0.9689107E+01
  0.9052323E+01  0.9002063E+01  0.8467522E+01  0.8409006E+01  0.7964671E+01
  0.7897213E+01  0.7531034E+01  0.7454183E+01  0.7155147E+01  0.7068689E+01
  0.6827201E+01  0.6731152E+01  0.6539038E+01  0.6433621E+01  0.6283973E+01
  0.6169585E+01  0.6056557E+01  0.5933747E+01  0.5852354E+01  0.5721781E+01
  0.5667737E+01  0.5530143E+01  0.5499730E+01  0.5355827E+01  0.5351410E+01
  0.5345872E+01  0.5204114E+01  0.5202487E+01  0.5196846E+01  0.5072732E+01
  0.5050885E+01  0.4950267E+01  0.4915977E+01  0.4835465E+01  0.4790610E+01
  0.4727238E+01  0.4673459E+01  0.4624647E+01  0.4623450E+01  0.4606788E+01
  0.4589014E+01  0.4572657E+01  0.4572652E+01  0.4571319E+01  0.4562773E+01
  0.4553702E+01  0.4536172E+01  0.4518741E+01  0.4501381E+01  0.4484091E+01
  0.4466867E+01  0.4456491E+01  0.4455243E+01  0.4449726E+01  0.4437842E+01
  0.4432663E+01  0.4419291E+01  0.4415660E+01  0.4402231E+01  0.4402226E+01
  0.4400835E+01  0.4398716E+01  0.4382473E+01  0.4381830E+01  0.4365018E+01
  0.4364224E+01  0.4348268E+01  0.4346073E+01  0.4331569E+01  0.4328009E+01
  0.4314919E+01  0.4310030E+01  0.4298317E+01  0.4292138E+01  0.4281780E+01
  0.4274349E+01  0.4265293E+01  0.4256638E+01  0.4248847E+01  0.4239005E+01
  0.4232443E+01  0.4221446E+01  0.4216078E+01  0.4203971E+01  0.4199767E+01
  0.4186578E+01  0.4183495E+01  0.4169253E+01  0.4167257E+01  0.4151996E+01
  0.4151052E+01  0.4134879E+01  0.4134806E+01  0.4118750E+01  0.4117691E+01
  0.4102672E+01  0.4100643E+01  0.4086668E+01  0.4083655E+01  0.4070787E+01
  0.4066726E+01  0.4055085E+01  0.4049853E+01  0.4039642E+01  0.4033048E+01
  0.4024537E+01  0.4016297E+01  0.4009853E+01  0.3999597E+01  0.3995674E+01
  0.3982949E+01  0.3982074E+01  0.3969097E+01  0.3966350E+01  0.3956758E+01
  0.3956758E+01  0.3949802E+01  0.3933220E+01  0.3916444E+01  0.3910539E+01
  0.3899331E+01  0.3881748E+01  0.3868169E+01  0.3863563E+01  0.3844653E+01
  0.3828634E+01  0.3824898E+01  0.3804200E+01  0.3791413E+01  0.3782509E+01
  0.3759900E+01  0.3756232E+01  0.3736656E+01  0.3722945E+01  0.3713337E+01
  0.3709550E+01  0.3705735E+01  0.3701891E+01  0.3698019E+01  0.3694117E+01
  0.3691436E+01  0.3690185E+01  0.3686224E+01  0.3682232E+01  0.3678209E+01
  0.3674155E+01  0.3670070E+01  0.3665953E+01  0.3661803E+01  0.3661649E+01
  0.3657622E+01  0.3653407E+01  0.3649159E+01  0.3644877E+01  0.3640558E+01
  0.3636203E+01  0.3633510E+01  0.3631813E+01  0.3627386E+01  0.3622924E+01
  0.3618425E+01  0.3613890E+01  0.3609317E+01  0.3606941E+01  0.3604707E+01
  0.3600057E+01  0.3595370E+01  0.3590643E+01  0.3585876E+01  0.3581896E+01
  0.3581069E+01  0.3576220E+01  0.3571331E+01  0.3566399E+01  0.3561425E+01
  0.3558302E+01  0.3556402E+01  0.3551333E+01  0.3546221E+01  0.3545833E+01
  0.3545831E+01  0.3541063E+01  0.3536066E+01  0.3535860E+01  0.3530963E+01
  0.3530611E+01  0.3515157E+01  0.3500426E+01  0.3495536E+01  0.3477184E+01
  0.3468644E+01  0.3460082E+01  0.3444302E+01  0.3435109E+01  0.3429919E+01
  0.3417061E+01  0.3405957E+01  0.3399718E+01  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1312449E+02  0.1309931E+02  0.1242638E+02  0.1239913E+02  0.1141618E+02
  0.1138481E+02  0.1051803E+02  0.1048147E+02  0.9732461E+01  0.9689573E+01
  0.9052910E+01  0.9002663E+01  0.8468262E+01  0.8409768E+01  0.7965592E+01
  0.7898168E+01  0.7532166E+01  0.7455364E+01  0.7156521E+01  0.7070135E+01
  0.6828847E+01  0.6732901E+01  0.6540991E+01  0.6435715E+01  0.6286267E+01
  0.6172069E+01  0.6059228E+01  0.5936667E+01  0.5855438E+01  0.5725185E+01
  0.5671273E+01  0.5534082E+01  0.5503758E+01  0.5360352E+01  0.5355950E+01
  0.5350433E+01  0.5209250E+01  0.5207630E+01  0.5202016E+01  0.5078488E+01
  0.5056759E+01  0.4956689E+01  0.4922612E+01  0.4842600E+01  0.4798063E+01
  0.4735139E+01  0.4681789E+01  0.4633366E+01  0.4632179E+01  0.4615645E+01
  0.4598037E+01  0.4581834E+01  0.4581829E+01  0.4580509E+01  0.4572043E+01
  0.4563057E+01  0.4545681E+01  0.4528396E+01  0.4511211E+01  0.4494094E+01
  0.4477044E+01  0.4466767E+01  0.4465529E+01  0.4460057E+01  0.4448287E+01
  0.4443164E+01  0.4429936E+01  0.4426345E+01  0.4413060E+01  0.4413055E+01
  0.4411679E+01  0.4409583E+01  0.4393515E+01  0.4392878E+01  0.4376228E+01
  0.4375441E+01  0.4359667E+01  0.4357498E+01  0.4343161E+01  0.4339643E+01
  0.4326703E+01  0.4321871E+01  0.4310293E+01  0.4304181E+01  0.4293930E+01
  0.4286591E+01  0.4277647E+01  0.4269099E+01  0.4261404E+01  0.4251683E+01
  0.4245203E+01  0.4234341E+01  0.4229040E+01  0.4217071E+01  0.4212919E+01
  0.4199904E+01  0.4196862E+01  0.4182809E+01  0.4180839E+01  0.4165780E+01
  0.4164848E+01  0.4148889E+01  0.4148816E+01  0.4132966E+01  0.4131922E+01
  0.4117115E+01  0.4115115E+01  0.4101337E+01  0.4098367E+01  0.4085680E+01
  0.4081677E+01  0.4070200E+01  0.4065043E+01  0.4054971E+01  0.4048477E+01
  0.4040094E+01  0.4031978E+01  0.4025631E+01  0.4015530E+01  0.4011667E+01
  0.3999133E+01  0.3998271E+01  0.3985491E+01  0.3982784E+01  0.3973339E+01
  0.3973339E+01  0.3966495E+01  0.3950179E+01  0.3933674E+01  0.3927863E+01
  0.3916836E+01  0.3899535E+01  0.3886188E+01  0.3881661E+01  0.3863074E+01
  0.3847330E+01  0.3843658E+01  0.3823315E+01  0.3810757E+01  0.3802016E+01
  0.3779819E+01  0.3776218E+01  0.3756998E+01  0.3743538E+01  0.3734114E+01
  0.3730401E+01  0.3726659E+01  0.3722890E+01  0.3719092E+01  0.3715266E+01
  0.3712637E+01  0.3711410E+01  0.3707526E+01  0.3703611E+01  0.3699666E+01
  0.3695690E+01  0.3691684E+01  0.3687647E+01  0.3683578E+01  0.3683426E+01
  0.3679477E+01  0.3675344E+01  0.3671178E+01  0.3666979E+01  0.3662746E+01
  0.3658479E+01  0.3655842E+01  0.3654179E+01  0.3649844E+01  0.3645473E+01
  0.3641067E+01  0.3636624E+01  0.3632146E+01  0.3629817E+01  0.3627629E+01
  0.3623076E+01  0.3618484E+01  0.3613854E+01  0.3609185E+01  0.3605287E+01
  0.3604476E+01  0.3599728E+01  0.3594939E+01  0.3590108E+01  0.3585236E+01
  0.3582181E+01  0.3580321E+01  0.3575363E+01  0.3570361E+01  0.3569982E+01
  0.3569980E+01  0.3565315E+01  0.3560427E+01  0.3560225E+01  0.3555434E+01
  0.3555090E+01  0.3539972E+01  0.3525561E+01  0.3520777E+01  0.3502826E+01
  0.3494482E+01  0.3486117E+01  0.3470699E+01  0.3461716E+01  0.3456646E+01
  0.3444083E+01  0.3433233E+01  0.3427137E+01  0.3249173E-114 0.3263261E-114
  0.3279389E-114 0.3280014E-114 0.3296586E-114 0.3314964E-114 0.3334654E-114
  0.3355805E-114 0.3378590E-114 0.3403214E-114 0.3429913E-114 0.3458973E-114
  0.3490729E-114 0.3525589E-114 0.3564047E-114 0.3606710E-114 0.3654335E-114
  0.3707873E-114 0.3768543E-114 0.3837928E-114 0.3887582E-114 0.3918136E-114
  0.4012027E-114 0.4123601E-114 0.4202590E-114 0.4258643E-114 0.4425872E-114
  0.4639156E-114 0.4922146E-114 0.5319212E-114 0.5926510E-114 0.7021537E-114
  0.8138560E-114 0.9104244E-114 0.9900623E-114 0.1053308E-113 0.1102064E-113
  0.1236292E-113 0.1329085E-113 0.1368836E-113 0.1400159E-113 0.1428991E-113
  0.1479171E-113 0.1524825E-113 0.1604856E-113 0.1682077E-113 0.1817649E-113
  0.1964672E-113 0.2218839E-113 0.2483795E-113 0.2986882E-113 0.3147778E-113
  0.3618312E-113 0.4279868E-113 0.4874235E-113 0.5406138E-113 0.5845235E-113
  0.5911843E-113 0.6688411E-113 0.6840950E-113 0.7388709E-113 0.7626571E-113
  0.8024313E-113 0.8605076E-113 0.9139166E-113 0.9633284E-113 0.1009292E-112
  0.1046462E-112 0.1056525E-112 0.1126572E-112 0.1192598E-112 0.1255053E-112
  0.1314318E-112 0.1370716E-112 0.1424523E-112 0.1475980E-112 0.1525292E-112
  0.1572640E-112 0.1618183E-112 0.1660445E-112 0.1771448E-112 0.2861195E-112
  0.4482798E-112 0.6894744E-112 0.1048878E-111 0.1585657E-111 0.2389231E-111
  0.2771812E-111 0.3594932E-111 0.5407911E-111 0.8139619E-111 0.1226354E-110
  0.1850043E-110 0.2794873E-110 0.4228432E-110 0.6406670E-110 0.9720858E-110
  0.1476966E-109 0.2246983E-109 0.3422629E-109 0.5219366E-109 0.7967856E-109
  0.1217588E-108 0.1862368E-108 0.2805889E-108
  0.1312483E+02  0.1309965E+02  0.1242678E+02  0.1239954E+02  0.1141668E+02
  0.1138532E+02  0.1051867E+02  0.1048210E+02  0.9733245E+01  0.9690368E+01
  0.9053869E+01  0.9003639E+01  0.8469424E+01  0.8410956E+01  0.7966984E+01
  0.7899599E+01  0.7533816E+01  0.7457073E+01  0.7158458E+01  0.7072155E+01
  0.6831101E+01  0.6735270E+01  0.6543592E+01  0.6438471E+01  0.6289244E+01
  0.6175249E+01  0.6062610E+01  0.5940311E+01  0.5859256E+01  0.5729333E+01
  0.5675557E+01  0.5538772E+01  0.5508538E+01  0.5365623E+01  0.5361236E+01
  0.5355739E+01  0.5215114E+01  0.5213502E+01  0.5207914E+01  0.5084943E+01
  0.5063325E+01  0.4963766E+01  0.4929885E+01  0.4850334E+01  0.4806083E+01
  0.4743564E+01  0.4690595E+01  0.4642518E+01  0.4641340E+01  0.4624931E+01
  0.4607438E+01  0.4591375E+01  0.4591370E+01  0.4590061E+01  0.4581668E+01
  0.4572759E+01  0.4555533E+01  0.4538378E+01  0.4521317E+01  0.4504356E+01
  0.4487461E+01  0.4477278E+01  0.4476051E+01  0.4470629E+01  0.4458948E+01
  0.4453858E+01  0.4440746E+01  0.4437189E+01  0.4424031E+01  0.4424026E+01
  0.4422664E+01  0.4420588E+01  0.4404674E+01  0.4404044E+01  0.4387553E+01
  0.4386773E+01  0.4371117E+01  0.4368969E+01  0.4354778E+01  0.4351295E+01
  0.4338486E+01  0.4333703E+01  0.4322242E+01  0.4316192E+01  0.4306043E+01
  0.4298761E+01  0.4289899E+01  0.4281443E+01  0.4273830E+01  0.4264213E+01
  0.4257802E+01  0.4247056E+01  0.4241811E+01  0.4229970E+01  0.4225857E+01
  0.4212964E+01  0.4209956E+01  0.4196061E+01  0.4194113E+01  0.4179223E+01
  0.4178302E+01  0.4162522E+01  0.4162451E+01  0.4146774E+01  0.4145740E+01
  0.4131091E+01  0.4129115E+01  0.4115501E+01  0.4112566E+01  0.4100029E+01
  0.4096073E+01  0.4084733E+01  0.4079636E+01  0.4069682E+01  0.4063253E+01
  0.4054972E+01  0.4046958E+01  0.4040690E+01  0.4030715E+01  0.4026900E+01
  0.4014523E+01  0.4013671E+01  0.4001050E+01  0.3998377E+01  0.3989044E+01
  0.3989044E+01  0.3982282E+01  0.3966180E+01  0.3949891E+01  0.3944157E+01
  0.3933274E+01  0.3916200E+01  0.3903024E+01  0.3898559E+01  0.3880229E+01
  0.3864701E+01  0.3861079E+01  0.3841017E+01  0.3828630E+01  0.3820015E+01
  0.3798139E+01  0.3794590E+01  0.3775648E+01  0.3762383E+01  0.3753094E+01
  0.3749437E+01  0.3745752E+01  0.3742040E+01  0.3738300E+01  0.3734531E+01
  0.3731942E+01  0.3730734E+01  0.3726909E+01  0.3723053E+01  0.3719168E+01
  0.3715253E+01  0.3711308E+01  0.3707331E+01  0.3703324E+01  0.3703174E+01
  0.3699285E+01  0.3695215E+01  0.3691112E+01  0.3686976E+01  0.3682808E+01
  0.3678606E+01  0.3676010E+01  0.3674373E+01  0.3670107E+01  0.3665805E+01
  0.3661469E+01  0.3657097E+01  0.3652689E+01  0.3650398E+01  0.3648245E+01
  0.3643763E+01  0.3639245E+01  0.3634688E+01  0.3630093E+01  0.3626257E+01
  0.3625459E+01  0.3620786E+01  0.3616073E+01  0.3611319E+01  0.3606524E+01
  0.3603518E+01  0.3601688E+01  0.3596812E+01  0.3591893E+01  0.3591520E+01
  0.3591519E+01  0.3586931E+01  0.3582124E+01  0.3581926E+01  0.3577215E+01
  0.3576876E+01  0.3562009E+01  0.3547837E+01  0.3543132E+01  0.3525481E+01
  0.3517281E+01  0.3509061E+01  0.3493910E+01  0.3485083E+01  0.3480101E+01
  0.3467756E+01  0.3457095E+01  0.3451104E+01  0.3225727E-80  0.3239713E-80
  0.3255725E-80  0.3256345E-80  0.3272798E-80  0.3291044E-80  0.3310591E-80
  0.3331589E-80  0.3354210E-80  0.3378656E-80  0.3405163E-80  0.3434013E-80
  0.3465540E-80  0.3500148E-80  0.3538328E-80  0.3580684E-80  0.3627965E-80
  0.3681117E-80  0.3741349E-80  0.3810234E-80  0.3859529E-80  0.3889863E-80
  0.3983076E-80  0.4093846E-80  0.4172264E-80  0.4227912E-80  0.4393935E-80
  0.4605680E-80  0.4886627E-80  0.5280829E-80  0.5883744E-80  0.6970870E-80
  0.8079832E-80  0.9038548E-80  0.9829180E-80  0.1045707E-79  0.1094112E-79
  0.1227371E-79  0.1319494E-79  0.1358958E-79  0.1390055E-79  0.1418679E-79
  0.1468498E-79  0.1513821E-79  0.1593276E-79  0.1669939E-79  0.1804533E-79
  0.1950495E-79  0.2202827E-79  0.2465872E-79  0.2965328E-79  0.3125063E-79
  0.3592202E-79  0.4248985E-79  0.4839062E-79  0.5367127E-79  0.5803056E-79
  0.5869183E-79  0.6640148E-79  0.6791585E-79  0.7335392E-79  0.7571538E-79
  0.7966410E-79  0.8542982E-79  0.9073218E-79  0.9563770E-79  0.1002009E-78
  0.1038911E-78  0.1048902E-78  0.1118443E-78  0.1183992E-78  0.1245996E-78
  0.1304834E-78  0.1360824E-78  0.1414244E-78  0.1465329E-78  0.1514285E-78
  0.1561292E-78  0.1606506E-78  0.1648463E-78  0.1758665E-78  0.2840548E-78
  0.4450451E-78  0.6844991E-78  0.1041309E-77  0.1574215E-77  0.2371990E-77
