  0.1074739E+02  0.1067566E+02  0.8759215E+01  0.8694344E+01  0.6353855E+01
  0.6293678E+01  0.4630532E+01  0.4573387E+01  0.3402969E+01  0.3347659E+01
  0.2526598E+01  0.2472361E+01  0.1895520E+01  0.1841961E+01  0.1435265E+01
  0.1382282E+01  0.1094675E+01  0.1042382E+01  0.8389072E+00  0.7875738E+00
  0.6441932E+00  0.5941909E+00  0.4941778E+00  0.4459409E+00  0.3774652E+00
  0.3314591E+00  0.2860000E+00  0.2426989E+00  0.2140006E+00  0.1738669E+00
  0.1572554E+00  0.1207266E+00  0.1126524E+00  0.8001274E-01  0.7901080E-01
  0.7786133E-01  0.5111634E-01  0.5086803E-01  0.5000716E-01  0.3106450E-01
  0.2849467E-01  0.1665939E-01  0.1379962E-01  0.7084954E-02  0.4853306E-02
  0.1700435E-02  0.8090505E-03 -0.3108624E-13  0.1601459E-04  0.2392603E-03
  0.4774123E-03  0.6965657E-03  0.6966338E-03  0.7144961E-03  0.8290021E-03
  0.9505433E-03  0.1344888E-02  0.2039113E-02  0.2730512E-02  0.3419150E-02
  0.4105141E-02  0.4607614E-02  0.4689639E-02  0.5051978E-02  0.5832562E-02
  0.6172742E-02  0.7051085E-02  0.7289541E-02  0.8171650E-02  0.8171976E-02
  0.8263302E-02  0.8402479E-02  0.9469413E-02  0.9511656E-02  0.1093996E-01
  0.1101218E-01  0.1246350E-01  0.1266314E-01  0.1398236E-01  0.1430613E-01
  0.1549678E-01  0.1594143E-01  0.1700680E-01  0.1766117E-01  0.1885890E-01
  0.1971821E-01  0.2076543E-01  0.2176621E-01  0.2266714E-01  0.2380529E-01
  0.2456405E-01  0.2583577E-01  0.2645645E-01  0.2809896E-01  0.2868633E-01
  0.3052901E-01  0.3095972E-01  0.3294944E-01  0.3322833E-01  0.3536047E-01
  0.3549235E-01  0.3775196E-01  0.3776222E-01  0.4032349E-01  0.4049625E-01
  0.4294707E-01  0.4327811E-01  0.4555842E-01  0.4605009E-01  0.4814988E-01
  0.4881253E-01  0.5071203E-01  0.5158394E-01  0.5348330E-01  0.5470989E-01
  0.5629303E-01  0.5782578E-01  0.5902434E-01  0.6093199E-01  0.6166164E-01
  0.6402869E-01  0.6419151E-01  0.6660524E-01  0.6717624E-01  0.6917333E-01
  0.6917333E-01  0.7062153E-01  0.7407409E-01  0.7756669E-01  0.7879620E-01
  0.8112965E-01  0.8491422E-01  0.8803372E-01  0.8909195E-01  0.9343640E-01
  0.9711661E-01  0.9797492E-01  0.1027661E+00  0.1059705E+00  0.1082019E+00
  0.1138677E+00  0.1147870E+00  0.1196929E+00  0.1231568E+00  0.1257586E+00
  0.1267840E+00  0.1278170E+00  0.1288578E+00  0.1299064E+00  0.1309630E+00
  0.1316890E+00  0.1320276E+00  0.1331003E+00  0.1341812E+00  0.1352705E+00
  0.1363682E+00  0.1374743E+00  0.1385892E+00  0.1397128E+00  0.1397546E+00
  0.1408451E+00  0.1419863E+00  0.1431367E+00  0.1442962E+00  0.1455070E+00
  0.1467712E+00  0.1475528E+00  0.1480454E+00  0.1493302E+00  0.1506253E+00
  0.1519310E+00  0.1532474E+00  0.1545745E+00  0.1552644E+00  0.1559127E+00
  0.1572622E+00  0.1586227E+00  0.1599948E+00  0.1613783E+00  0.1625335E+00
  0.1627735E+00  0.1641807E+00  0.1655998E+00  0.1670313E+00  0.1684749E+00
  0.1694312E+00  0.1700184E+00  0.1715845E+00  0.1731642E+00  0.1732839E+00
  0.1732845E+00  0.1747578E+00  0.1763018E+00  0.1763654E+00  0.1778785E+00
  0.1779873E+00  0.1827621E+00  0.1873137E+00  0.1888246E+00  0.1945294E+00
  0.1973216E+00  0.2001210E+00  0.2052803E+00  0.2082862E+00  0.2099830E+00
  0.2141869E+00  0.2178175E+00  0.2198574E+00 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13 -0.3108624E-13
